Date,length.cm,species
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,9.5,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,10.5,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11,CommonSmelt
05/11/08,11.5,CommonSmelt
05/11/08,11.5,CommonSmelt
05/11/08,11.5,CommonSmelt
05/11/08,15.5,CommonSmelt
05/11/08,16,CommonSmelt
05/11/08,17,CommonSmelt
05/11/08,17,CommonSmelt
05/11/08,17,CommonSmelt
05/11/08,18.5,CommonSmelt
12/11/08,7,CommonSmelt
12/11/08,7.5,CommonSmelt
12/11/08,8,CommonSmelt
12/11/08,8,CommonSmelt
12/11/08,8,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,8.5,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,9.5,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,10.5,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11,CommonSmelt
12/11/08,11.5,CommonSmelt
12/11/08,11.5,CommonSmelt
12/11/08,11.5,CommonSmelt
12/11/08,12,CommonSmelt
12/11/08,12,CommonSmelt
12/11/08,12.5,CommonSmelt
12/11/08,16,CommonSmelt
12/11/08,16.5,CommonSmelt
12/11/08,17.5,CommonSmelt
12/11/08,20.5,CommonSmelt
19/11/08,7,CommonSmelt
19/11/08,7.5,CommonSmelt
19/11/08,7.5,CommonSmelt
19/11/08,8,CommonSmelt
19/11/08,8,CommonSmelt
19/11/08,8,CommonSmelt
19/11/08,8,CommonSmelt
19/11/08,8,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,8.5,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,9.5,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,10.5,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,11.5,CommonSmelt
19/11/08,12,CommonSmelt
19/11/08,12.5,CommonSmelt
19/11/08,12.5,CommonSmelt
19/11/08,17.5,CommonSmelt
19/11/08,18,CommonSmelt
26/11/08,7,CommonSmelt
26/11/08,7.5,CommonSmelt
26/11/08,8,CommonSmelt
26/11/08,8,CommonSmelt
26/11/08,8,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,8.5,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
26/11/08,9.5,CommonSmelt
